bva_id,bva_doi,bva_year,bva_author,bva_title,bva_organism,bva_phenomena,parallel_doi,parallel_year,parallel_author,parallel_title,parallel_topic,species_match,cites_original
96,10.1007/bf02287862,1912,Congdon,The surroundings of the germ plasm,Mammals,thermal_modification,10.1126/science.1224126,2012,Yadong Sun,Lethally Hot Temperatures During the Early Triassic Greenhouse,Paleontology and Stratigraphy of Fossils,related_taxon,False
96,10.1007/bf02287862,1912,Congdon,The surroundings of the germ plasm,Mammals,thermal_modification,10.1002/ece3.377,2012,Aaron C. Greenville,Extreme climatic events drive mammal irruptions: regression analysis of 100‐year trends in desert rainfall and temperature,Species Distribution and Climate Change,related_taxon,False
96,10.1007/bf02287862,1912,Congdon,The surroundings of the germ plasm,Mammals,thermal_modification,10.1098/rsbl.2012.0269,2012,A. Daniella Rojas,Cool running: locomotor performance at low body temperature in mammals,Bat Biology and Ecology Studies,related_taxon,False
96,10.1007/bf02287862,1912,Congdon,The surroundings of the germ plasm,Mammals,thermal_modification,10.1644/10-mamm-f-355.1,2011,Robert S. Sikes,Guidelines of the American Society of Mammalogists for the use of wild mammals in research,Bat Biology and Ecology Studies,related_taxon,False
96,10.1007/bf02287862,1912,Congdon,The surroundings of the germ plasm,Mammals,thermal_modification,10.1371/journal.pgen.1002041,2011,Shigeru Saito,Evolution of Vertebrate Transient Receptor Potential Vanilloid 3 Channels: Opposite Temperature Sensitivity between Mammals and Western Clawed Frogs,Ion Channels and Receptors,related_taxon,False
96,10.1007/bf02287862,1912,Congdon,The surroundings of the germ plasm,Mammals,thermal_modification,10.1111/j.1365-2656.2010.01672.x,2010,Andrew Clarke,Scaling of basal metabolic rate with body mass and temperature in mammals,Physiological and biochemical adaptations,related_taxon,False
96,10.1007/bf02287862,1912,Congdon,The surroundings of the germ plasm,Mammals,thermal_modification,10.1128/mbio.00061-10,2010,Mónica García-Solache,Global Warming Will Bring New Fungal Diseases for Mammals,Species Distribution and Climate Change,related_taxon,False
96,10.1007/bf02287862,1912,Congdon,The surroundings of the germ plasm,Mammals,thermal_modification,10.1098/rstb.2009.0140,2009,F. H. Bronson,Climate change and seasonal reproduction in mammals,Bat Biology and Ecology Studies,related_taxon,False
96,10.1007/bf02287862,1912,Congdon,The surroundings of the germ plasm,Mammals,thermal_modification,10.1126/science.1163428,2008,Craig Moritz,"Impact of a Century of Climate Change on Small-Mammal Communities in Yosemite National Park, USA",Species Distribution and Climate Change,related_taxon,False
96,10.1007/bf02287862,1912,Congdon,The surroundings of the germ plasm,Mammals,thermal_modification,10.1111/j.1365-2435.2007.01341.x,2007,Andrew Clarke,Scaling of body temperature in mammals and birds,Physiological and biochemical adaptations,related_taxon,False
96,10.1007/bf02287862,1912,Congdon,The surroundings of the germ plasm,Mammals,thermal_modification,10.1086/521085,2007,Craig K. R. Willis,An Energy‐Based Body Temperature Threshold between Torpor and Normothermia for Small Mammals,Bat Biology and Ecology Studies,related_taxon,False
96,10.1007/bf02287862,1912,Congdon,The surroundings of the germ plasm,Mammals,thermal_modification,10.1111/j.1365-2656.2006.01057.x,2006,Deborah Austin,Stomach temperature telemetry reveals temporal patterns of foraging success in a free‐ranging marine mammal,Marine animal studies overview,related_taxon,False
96,10.1007/bf02287862,1912,Congdon,The surroundings of the germ plasm,Mammals,thermal_modification,10.1016/j.jtherbio.2004.11.003,2005,Kathrin H. Dausmann,Measuring body temperature in the field—evaluation of external vs. implanted transmitters in a small mammal,Bat Biology and Ecology Studies,related_taxon,False
96,10.1007/bf02287862,1912,Congdon,The surroundings of the germ plasm,Mammals,thermal_modification,10.1086/381872,2004,Van M. Savage,Effects of Body Size and Temperature on Population Growth,Physiological and biochemical adaptations,related_taxon,False
96,10.1007/bf02287862,1912,Congdon,The surroundings of the germ plasm,Mammals,thermal_modification,10.1016/s0092-8674(03)00158-2,2003,Gina M. Story,"ANKTM1, a TRP-like Channel Expressed in Nociceptive Neurons, Is Activated by Cold Temperatures",Ion Channels and Receptors,related_taxon,False
96,10.1007/bf02287862,1912,Congdon,The surroundings of the germ plasm,Mammals,thermal_modification,10.1086/303400,2000,Kyle G. Ashton,Is Bergmann’s Rule Valid for Mammals?,Species Distribution and Climate Change,related_taxon,False
96,10.1007/bf02287862,1912,Congdon,The surroundings of the germ plasm,Mammals,thermal_modification,10.1073/pnas.95.14.8392,1998,Matthew T. Andrews,Low-temperature carbon utilization is regulated by novel gene activity in the heart of a hibernating mammal,Adipose Tissue and Metabolism,related_taxon,False
96,10.1007/bf02287862,1912,Congdon,The surroundings of the germ plasm,Mammals,thermal_modification,10.1016/0306-4565(94)00061-m,1995,Polly K. Phillips,Dependency of surface temperature regulation on body size in terrestrial mammals,Physiological and biochemical adaptations,related_taxon,False
96,10.1007/bf02287862,1912,Congdon,The surroundings of the germ plasm,Mammals,thermal_modification,10.1152/ajpregu.1994.267.1.r62,1994,Carmen S. Churcott,Temperature and pH effects on Ca2+ sensitivity of cardiac myofibrils: a comparison of trout with mammals,Physiological and biochemical adaptations,related_taxon,False
96,10.1007/bf02287862,1912,Congdon,The surroundings of the germ plasm,Mammals,thermal_modification,10.1016/s0022-5193(05)80482-5,1990,J.E.I. Hokkanen,Temperature regulation of marine mammals,Spaceflight effects on biology,related_taxon,False
96,10.1007/bf02287862,1912,Congdon,The surroundings of the germ plasm,Mammals,thermal_modification,10.1152/ajpregu.1990.259.2.r259,1990,John A. Faulkner,Muscle temperature of mammals: cooling impairs most functional properties,Sports Performance and Training,related_taxon,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1016/j.scr.2018.03.015,2018,Goro Yoshizaki,Production of live fish derived from frozen germ cells via germ cell transplantation,Genetic and Clinical Aspects of Sex Determination and Chromosomal Abnormalities,related_taxon,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1111/raq.12191,2017,An R. Wang,Progress in fish gastrointestinal microbiota research,Aquaculture disease management and microbiota,related_taxon,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.3390/w8100438,2016,Jinlei Yu,Restoration of Shallow Lakes in Subtropical and Tropical China: Response of Nutrients and Water Clarity to Biomanipulation by Fish Removal and Submerged Plant Transplantation,Aquatic Ecosystems and Phytoplankton Dynamics,related_taxon,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1073/pnas.1610725113,2016,Adriana Vergés,"Long-term empirical evidence of ocean warming leading to tropicalization of fish communities, increased herbivory, and loss of kelp",Marine and coastal plant biology,related_taxon,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1371/journal.pone.0095294,2014,Sullip Kumar Majhi,Surrogate Production of Eggs and Sperm by Intrapapillary Transplantation of Germ Cells in Cytoablated Adult Fish,Reproductive biology and impacts on aquatic species,related_taxon,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.3748/wjg.v18.i42.6141,2012,Xinhua Zhu,Liver-protecting effects of omega-3 fish oil lipid emulsion in liver transplantation,Clinical Nutrition and Gastroenterology,related_taxon,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1371/journal.pone.0020460,2011,Qiurong Li,Fish Oil Enhances Recovery of Intestinal Microbiota and Epithelial Integrity in Chronic Rejection of Intestinal Transplant,Gut microbiota and health,related_taxon,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1371/journal.pone.0010740,2010,Samyra Maria dos Santos Nassif Lacerda,A New and Fast Technique to Generate Offspring after Germ Cells Transplantation in Adult Fish: The Nile Tilapia (Oreochromis niloticus) Model,Reproductive biology and impacts on aquatic species,related_taxon,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1016/s1001-0742(09)60326-0,2010,Yong Ji,Fish transplantation and stress-related biomarkers as useful tools for assessing water quality,Environmental Toxicology and Ecotoxicology,related_taxon,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1387/ijdb.103111ts,2010,Taiju Saito,Inter-species transplantation and migration of primordial germ cells in cyprinid fish,Animal Genetics and Reproduction,related_taxon,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1371/journal.pone.0006132,2009,Sullip Kumar Majhi,Germ Cell Transplantation Using Sexually Competent Fish: An Approach for Rapid Propagation of Endangered and Valuable Germlines,Reproductive biology and impacts on aquatic species,related_taxon,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1097/sla.0b013e3181b36657,2009,Mark Puder,Parenteral Fish Oil Improves Outcomes in Patients With Parenteral Nutrition-Associated Liver Injury,Clinical Nutrition and Gastroenterology,related_taxon,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1016/j.stem.2007.11.002,2008,Richard M. White,Transparent Adult Zebrafish as a Tool for In Vivo Transplantation Analysis,Zebrafish Biomedical Research Applications,related_taxon,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1016/j.jembe.2008.01.001,2008,Patrick C. Cabaitan,Effects of coral transplantation and giant clam restocking on the structure of fish communities on degraded patch reefs,Coral and Marine Ecosystems Studies,related_taxon,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1542/peds.2007-2248,2008,Kathleen M. Gura,Safety and Efficacy of a Fish-Oil–Based Fat Emulsion in the Treatment of Parenteral Nutrition–Associated Liver Disease,Clinical Nutrition and Gastroenterology,related_taxon,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1126/science.1080280,2003,David M. Langenau,Myc-Induced T Cell Leukemia in Transgenic Zebrafish,Zebrafish Biomedical Research Applications,related_taxon,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1073/pnas.98.3.1071,2001,Yuko Wakamatsu,"Fertile and diploid nuclear transplants derived from embryonic cells of a small laboratory fish, medaka ( <i>Oryzias latipes</i> )",Animal Genetics and Reproduction,related_taxon,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1126/science.289.5479.631,2000,Yoshiyuki Yamamoto,Central Role for the Lens in Cave Fish Eye Degeneration,Subterranean biodiversity and taxonomy,related_taxon,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1056/nejm199309093291105,1993,Jaap J. Homan van der Heide,Effect of Dietary Fish Oil on Renal Function and Rejection in Cyclosporine-Treated Recipients of Renal Transplants,Fatty Acid Research and Health,related_taxon,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1016/0735-1097(93)90357-7,1993,F. James Fleischhauer,Fish oil improves endothelium-dependent coronary vasodilation in heart transplant recipients,Fatty Acid Research and Health,related_taxon,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.3354/meps090273,1992,Thomas J. Minello,Utilization of natural and transplanted Texas salt marshes by fish and decapod crustaceans,Coastal wetland ecosystem dynamics,related_taxon,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1097/00007890-199003000-00010,1990,J.J. Homan van der Heide,THE EFFECTS OF DIETARY SUPPLEMENTATION WITH FISH OIL ON RENAL FUNCTION IN CYCLOSPORINE-TREATED RENAL TRANSPLANT RECIPIENTS,Organ Transplantation Techniques and Outcomes,related_taxon,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1002/lt.23566,2012,Michael R. Lucey,Long-term management of the successful adult liver transplant: 2012 practice guideline by the American Association for the Study of Liver Diseases and the American Society of Transplantation,Liver Disease and Transplantation,phenomenon_only,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1016/j.bbmt.2009.06.019,2009,Marcie Tomblyn,Guidelines for Preventing Infectious Complications among Hematopoietic Cell Transplantation Recipients: A Global Perspective,Hematopoietic Stem Cell Transplantation,phenomenon_only,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1056/nejmoa050085,2005,Flavio Vincenti,Costimulation Blockade with Belatacept in Renal Transplantation,Renal Transplantation Outcomes and Treatments,phenomenon_only,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1056/nejmoa012081,2002,Federico Quaini,Chimerism of the Transplanted Heart,Congenital heart defects research,phenomenon_only,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1002/lt.500060113,2000,Bahri M. Bilir,Hepatocyte transplantation in acute liver failure,Organ Transplantation Techniques and Outcomes,phenomenon_only,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1053/jhep.2000.9124,2000,Neil D. Theise,Liver from bone marrow in humans,Liver physiology and pathology,phenomenon_only,False
97,10.1007/bf02287863,1912,Secerov,Weitere Farbwechsel- und Hauttransplantationsversuche an der Bartgrundel (Nemachilus barbatula L.),Fishes,"transplantation, color_change",10.1038/43919,1999,Emanuela Gussoni,Dystrophin expression in the mdx mouse restored by stem cell transplantation,Muscle Physiology and Disorders,phenomenon_only,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.1007/s11356-022-23531-6,2022,Bo Qu,Effects of different water conditions on the cadmium hyperaccumulation efficiency of Rorippa sylvestris (L.) Besser and Rorippa amphibia Besser,Plant Stress Responses and Tolerance,related_taxon,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.15666/aeer/2003_26972716,2022,Ke-Ying Zhou,PHYSIOLOGICAL RESPONSES OF THE INVASIVE GREAT YELLOWCRESS (RORIPPA AMPHIBIA (L.) BESSERD) UNDER DIFFERENT WATER CONDITIONS,Aquaculture Nutrition and Growth,related_taxon,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.3897/vz.65.e31508,2015,Hartmut Greven,"The ""tooth Systems"" of Lissotriton vulgaris (Amphibia: Urodela) with special regard to delayed metamorphosis",Amphibian and Reptile Biology,related_taxon,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.1038/srep00235,2012,Steven P. Brady,Road to evolution? Local adaptation to road adjacency in an amphibian (Ambystoma maculatum),Wildlife-Road Interactions and Conservation,related_taxon,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.14288/1.0101642,2011,Niels C. Bols,Studies on sperm histones in amphibia and chondrichthyes,Reproductive biology and impacts on aquatic species,related_taxon,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.1111/j.1469-7580.2010.01315.x,2010,Jennifer E. Schmidt,A role for FoxN3 in the development of cranial cartilages and muscles in Xenopus laevis (Amphibia: Anura: Pipidae) with special emphasis on the novel rostral cartilages,Developmental Biology and Gene Regulation,related_taxon,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.3897/vz.59.e30955,2009,Hartmut Greven,"Early tooth transformation in the paedomorphic Hellbender Cryptobranchus alleganiensis (DAUDIN, 1803) (Amphibia: Urodela)",Amphibian and Reptile Biology,related_taxon,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.1385/1-59745-005-7:1,2006,J. B. Gurdon,Nuclear Transplantation in &lt;i&gt;Xenopus&lt;/i&gt;,Pluripotent Stem Cells Research,related_taxon,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.1016/j.cub.2004.08.031,2004,Christoph Hansis,Nuclear Reprogramming of Human Somatic Cells by Xenopus Egg Extract Requires BRG1,Chromatin Remodeling and Cancer,related_taxon,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.1371/journal.pbio.0020092,2004,Hiroki Kuroda,"Neural Induction in Xenopus: Requirement for Ectodermal and Endomesodermal Signals via Chordin, Noggin, β-Catenin, and Cerberus",Developmental Biology and Gene Regulation,related_taxon,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.1073/pnas.1337135100,2003,J. B. Gurdon,The first half-century of nuclear transplantation,Pluripotent Stem Cells Research,related_taxon,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.1073/pnas.082112099,2002,James Byrne,From intestine to muscle: Nuclear reprogramming through defective cloned embryos,Pluripotent Stem Cells Research,related_taxon,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.1046/j.1365-2745.2001.00571.x,2001,James W. Partridge,<i>Persicaria amphibia</i> (L. ) Gray (<i>Polygonum amphibium</i> L.),Plant responses to water stress,related_taxon,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.1387/ijdb.10761846,2000,J. B. Gurdon,"The introduction of Xenopus laevis into developmental biology: of empire, pregnancy testing and ribosomal genes",Animal Genetics and Reproduction,related_taxon,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.1051/rnd:19970603,1997,Christian Dournon,Grafts of ovaries in males and females of Pleurodeles waltl (urodele amphibia): evidence of a long-term tolerance of allografts; application following a space biology experiment,Amphibian and Reptile Biology,related_taxon,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.1101/gad.10.19.2452,1996,M. Hammerschmidt,Genetic analysis of dorsoventral pattern formation in the zebrafish: requirement of a BMP-like ventralizing activity and its dorsal repressor.,Developmental Biology and Gene Regulation,related_taxon,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.1387/ijdb.8793614,1996,Agnes P. Chan,Nuclear transplantation from stably transfected cultured cells of Xenopus,Animal Genetics and Reproduction,related_taxon,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.2307/1447227,1993,Henry R. Mushinsky,Predation on Water Snakes: Ontogenetic and Interspecific Considerations,Amphibian and Reptile Biology,related_taxon,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.1242/dev.113.4.1495,1991,Chris Kintner,Hensen’s node induces neural tissue in <i>Xenopus</i> ectoderm. Implications for the action of the organizer in neural induction,Developmental Biology and Gene Regulation,related_taxon,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.1007/bf00376161,1990,Michelle Lesimple,"Melanin as a natural germ cell marker for intraspecific transplantation experiments in Ambystoma mexicanum (Urodela, Amphibia)",Developmental Biology and Gene Regulation,related_taxon,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.1016/j.jtherbio.2007.01.013,2007,Susana Clusella Trullas,Thermal melanism in ectotherms,Animal Behavior and Reproduction,phenomenon_only,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.1038/ncb1176,2004,Stina Simonsson,DNA demethylation is necessary for the epigenetic reprogramming of somatic cell nuclei,Pluripotent Stem Cells Research,phenomenon_only,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.1006/dbio.2000.9834,2000,Hendrik Knoetgen,Anterior Neural Induction by Nodes from Rabbits and Mice,Developmental Biology and Gene Regulation,phenomenon_only,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.1242/dev.126.4.815,1999,Hendrik Knoetgen,"Head induction in the chick by primitive endoderm of mammalian, but not avian origin",Developmental Biology and Gene Regulation,phenomenon_only,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.1046/j.1440-169x.1999.00423.x,1999,Katsutoshi Niwa,"Transplantation of blastula nuclei to non‐enucleated eggs in the medaka, <i>Oryzias latipes</i>",Animal Genetics and Reproduction,phenomenon_only,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.1101/gad.12.23.3764,1998,Yasuhide Furuta,BMP4 is essential for lens induction in the mouse embryo,Developmental Biology and Gene Regulation,phenomenon_only,False
98,10.1007/bf02287864,1912,Uhlenhuth,Die Transplantation des Amphibienauges,Amphibia,transplantation,10.1387/ijdb.8901194,1995,Dieter Dütting,Transplantations of the chick eye anlage reveal an early determination of nasotemporal polarity,Retinal Development and Disorders,phenomenon_only,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1093/g3journal/jkaf164,2025,Jerónimo R. Miranda-Rodríguez,The chromosome-level genome assembly of the slug <i>Deroceras laeve</i> facilitates its use as a comparative model of regeneration,Mollusks and Parasites Studies,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1371/journal.pone.0312407,2024,Carlos Lozano‐Flores,"SlugAtlas, a histological and 3D online resource of the land slugs Deroceras laeve and Ambigolimax valentianus",Mollusks and Parasites Studies,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1016/j.apsb.2023.01.008,2023,Xiaoxi Lv,TRIB3 promotes pulmonary fibrosis through inhibiting SLUG degradation by physically interacting with MDM2,Neonatal Respiratory Health Research,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1016/j.flowmeasinst.2023.102335,2023,Saon Crispim Vieira,A two-state Markov chain model for slug flow in horizontal ducts,Fluid Dynamics and Mixing,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1080/15476286.2021.1898176,2021,Zhenyu Wang,MicroRNA-140-3p alleviates intervertebral disc degeneration <i>via</i> KLF5/N-cadherin/MDM2/Slug axis,Spine and Intervertebral Disc Pathology,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1508/cytologia.86.103,2021,Ryota Aoki,A Photosynthetic Animal: A Sacoglossan Sea Slug that Steals Chloroplasts,Marine Biology and Ecology Research,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.3389/fmolb.2020.00138,2020,Esta Sterneck,Slug and E-Cadherin: Stealth Accomplices?,Cancer Cells and Metastasis,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1016/j.agee.2020.106849,2020,Elizabeth Rowen,Is tillage beneficial or detrimental for insect and slug management? A meta-analysis,Insect-Plant Interactions and Control,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1038/s41467-019-10479-4,2019,Pei Zhu,The transcription factor Slug represses p16Ink4a and regulates murine muscle stem cell aging,Muscle Physiology and Disorders,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.3390/app9122480,2019,Zhaomeng Chen,A Novel Emergency Braking Control Strategy for Dual-Motor Electric Drive Tracked Vehicles Based on Regenerative Braking,Electric and Hybrid Vehicle Technologies,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1016/j.cej.2019.122754,2019,Wenze Guo,Continuous synthesis of 5-hydroxymethylfurfural from glucose using a combination of AlCl3 and HCl as catalyst in a biphasic slug flow capillary microreactor,Catalysis for Biomass Conversion,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1038/s41419-017-0206-1,2018,Mingjie Xu,MiR-22 suppresses epithelial–mesenchymal transition in bladder cancer by inhibiting Snail and MAPK1/Slug/vimentin feedback loop,MicroRNA in disease regulation,same_genus,False
99,10.1007/bf02288308,1907,Czerny,Versuche Über Regeneration bei Süßwasser- und Nacktschnecken,slug gastropod,regeneration,10.1515/jcim-2017-0168,2018,Giovanni Cilia,Antimicrobial properties of terrestrial snail and slug mucus,Mollusks and Parasites Studies,same_genus,False
